,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population_x,Row ID,ZIP Code Location,Date,DosesDaily,DosesDailyCumulative,DoseDailtFirst,DoseDailyFirstCumulative,DoseDialyPopPercent,VacSDaily,VacSCumulative,VacSPopPercent,Population_y,ZipCoords,Row_ID,Current Population:,2010 Population:,Households per ZIP Code:,Average House Value:,Avg. Income Per Household:,Persons Per Household:,White Proportion,White Population:,Black Proportion,Black Population:,Hispanic Proportion,Hispanic Population:,Asian Population:,American Indian Population:,Hawaiian Population:,Other Population:,Male Population:,Female Population:,Median Age:,Male Median Age:,Female Median Age:
60660,30,07/19/2020,07/25/2020,23.0,560.0,53.0,1295.0,765.0,8037,1769,18586.1,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-30,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,43,10/18/2020,10/24/2020,64.0,916.0,148.0,2118.3,1156.0,19806,2673,45802.7,0.1,0.0,1,43,2.3,99.4,43242,60660-2020-43,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,40,09/27/2020,10/03/2020,22.0,792.0,51.0,1831.6,1150.0,16308,2660,37713.3,0.0,0.0,0,42,0.0,97.1,43242,60660-2020-40,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,33,08/09/2020,08/15/2020,31.0,621.0,72.0,1436.1,764.0,9988,1767,23097.9,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-33,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,23,05/31/2020,06/06/2020,22.0,433.0,51.0,1001.3,376.0,2669,870,6172.2,0.1,0.1,0,38,0.0,87.9,43242,60660-2020-23,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,2,01/10/2021,01/16/2021,78.0,2125.0,180.0,4914.2,2014.0,38700,4658,89496.3,0.0,0.1,0,61,0.0,141.1,43242,60660-2021-2,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,36,08/30/2020,09/05/2020,19.0,687.0,44.0,1588.7,768.0,12685,1776,29334.9,0.0,0.1,0,41,0.0,94.8,43242,60660-2020-36,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,19,05/03/2020,05/09/2020,40.0,315.0,92.0,728.5,229.0,1252,530,2895.3,0.2,0.2,9,30,20.8,69.4,43242,60660-2020-19,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,51,12/13/2020,12/19/2020,75.0,1805.0,173.0,4174.2,1471.0,32757,3402,75752.7,0.1,0.1,0,53,0.0,122.6,43242,60660-2020-51,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,15,04/05/2020,04/11/2020,52.0,116.0,120.0,268.3,132.0,377,305,871.8,0.3,0.2,1,2,2.3,4.6,43242,60660-2020-15,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,32,08/02/2020,08/08/2020,13.0,590.0,30.0,1364.4,572.0,9224,1323,21331.1,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-32,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,47,11/15/2020,11/21/2020,111.0,1418.0,257.0,3279.2,2063.0,26817,4771,62016.1,0.1,0.1,1,46,2.3,106.4,43242,60660-2020-47,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,27,06/28/2020,07/04/2020,10.0,492.0,23.0,1137.8,905.0,5632,2093,13024.4,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-27,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,44,10/25/2020,10/31/2020,102.0,1018.0,236.0,2354.2,1349.0,21155,3120,48922.3,0.1,0.0,1,44,2.3,101.8,43242,60660-2020-44,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,49,11/29/2020,12/05/2020,123.0,1635.0,284.0,3781.0,1589.0,29888,3675,69118.0,0.1,0.1,2,48,4.6,111.0,43242,60660-2020-49,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,12,03/15/2020,03/21/2020,13.0,17.0,30.0,39.3,53.0,61,123,141.1,0.2,0.1,0,0,0.0,0.0,43242,60660-2020-12,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,39,09/20/2020,09/26/2020,32.0,770.0,74.0,1780.7,837.0,15158,1936,35053.9,0.0,0.1,1,42,2.3,97.1,43242,60660-2020-39,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,17,04/19/2020,04/25/2020,42.0,225.0,97.0,520.3,213.0,779,493,1801.5,0.2,0.2,9,18,20.8,41.6,43242,60660-2020-17,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,34,08/16/2020,08/22/2020,19.0,640.0,44.0,1480.0,929.0,10917,2148,25246.3,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-34,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,35,08/23/2020,08/29/2020,28.0,668.0,65.0,1544.8,1000.0,11917,2313,27558.9,0.0,0.1,1,41,2.3,94.8,43242,60660-2020-35,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,22,05/24/2020,05/30/2020,31.0,411.0,72.0,950.5,406.0,2293,939,5302.7,0.1,0.2,0,38,0.0,87.9,43242,60660-2020-22,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,1,01/03/2021,01/09/2021,96.0,2047.0,222.0,4733.8,1550.0,36686,3584,84838.8,0.1,0.1,2,61,4.6,141.1,43242,60660-2021-1,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,31,07/26/2020,08/01/2020,17.0,577.0,39.0,1334.4,615.0,8652,1422,20008.3,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-31,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,48,11/22/2020,11/28/2020,94.0,1512.0,217.0,3496.6,1482.0,28299,3427,65443.3,0.1,0.1,0,46,0.0,106.4,43242,60660-2020-48,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,26,06/21/2020,06/27/2020,17.0,482.0,39.0,1114.7,758.0,4727,1753,10931.5,0.0,0.1,1,40,2.3,92.5,43242,60660-2020-26,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,45,11/01/2020,11/07/2020,124.0,1142.0,287.0,2641.0,1479.0,22634,3420,52342.6,0.1,0.1,0,44,0.0,101.8,43242,60660-2020-45,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,13,03/22/2020,03/28/2020,19.0,36.0,44.0,83.3,93.0,154,215,356.1,0.2,0.2,0,0,0.0,0.0,43242,60660-2020-13,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,28,07/05/2020,07/11/2020,25.0,517.0,58.0,1195.6,821.0,6453,1899,14923.0,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-28,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,18,04/26/2020,05/02/2020,50.0,275.0,116.0,636.0,244.0,1023,564,2365.8,0.2,0.2,3,21,6.9,48.6,43242,60660-2020-18,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,50,12/06/2020,12/12/2020,95.0,1730.0,220.0,4000.7,1398.0,31286,3233,72351.0,0.1,0.1,5,53,11.6,122.6,43242,60660-2020-50,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,53,12/27/2020,01/02/2021,88.0,1951.0,204.0,4511.8,1154.0,35136,2669,81254.3,0.1,0.1,3,59,6.9,136.4,43242,60660-2020-53,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,38,09/13/2020,09/19/2020,34.0,738.0,79.0,1706.7,782.0,14321,1808,33118.3,0.0,0.1,0,41,0.0,94.8,43242,60660-2020-38,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,21,05/17/2020,05/23/2020,36.0,380.0,83.0,878.8,321.0,1887,742,4363.8,0.1,0.2,3,38,6.9,87.9,43242,60660-2020-21,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,4,01/24/2021,01/30/2021,39.0,2222.0,90.0,5138.5,2135.0,43157,4937,99803.4,0.0,0.1,1,62,2.3,143.4,43242,60660-2021-4,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,42,10/11/2020,10/17/2020,43.0,852.0,99.0,1970.3,1201.0,18650,2777,43129.4,0.0,0.0,0,42,0.0,97.1,43242,60660-2020-42,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60660,25,06/14/2020,06/20/2020,22.0,465.0,51.0,1075.3,798.0,3969,1845,9178.6,0.0,0.1,0,39,0.0,90.2,43242,60660-2020-25,POINT (-87.666362 41.991062),2021-02-04,126,4707,86,3701,0.083,40,1006,0.023,44498,POINT (-87.666362 41.991062),60660-20210204,42893,42752,21169,"$239,200","$49,241",1.89,0.6296079716,26917,0.1702844311,7280,0.1797108907,7683,6023,590,84,3497,21979,20773,35.80 years,36.40 years,35.00 years
60661,34,08/16/2020,08/22/2020,4.0,115.0,40.0,1158.6,222.0,2422,2237,24400.6,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-34,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,45,11/01/2020,11/07/2020,54.0,324.0,544.0,3264.2,463.0,5996,4664,60407.0,0.1,0.1,0,0,0.0,0.0,9926,60661-2020-45,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,4,01/24/2021,01/30/2021,18.0,616.0,181.0,6205.9,312.0,11361,3143,114457.0,0.1,0.1,0,1,0.0,10.1,9926,60661-2021-4,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,20,05/10/2020,05/16/2020,6.0,37.0,60.0,372.8,77.0,304,776,3062.7,0.1,0.1,0,0,0.0,0.0,9926,60661-2020-20,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,30,07/19/2020,07/25/2020,20.0,90.0,202.0,906.7,230.0,1575,2317,15867.4,0.1,0.1,0,0,0.0,0.0,9926,60661-2020-30,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,25,06/14/2020,06/20/2020,3.0,46.0,30.0,463.4,93.0,661,937,6659.3,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-25,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,13,03/22/2020,03/28/2020,9.0,12.0,91.0,120.9,30.0,51,302,513.8,0.3,0.2,0,0,0.0,0.0,9926,60661-2020-13,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,35,08/23/2020,08/29/2020,5.0,120.0,50.0,1208.9,235.0,2657,2368,26768.1,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-35,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,52,12/20/2020,12/26/2020,16.0,522.0,161.0,5258.9,476.0,9564,4796,96353.0,0.0,0.1,0,1,0.0,10.1,9926,60661-2020-52,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,40,09/27/2020,10/03/2020,9.0,161.0,91.0,1622.0,247.0,3945,2488,39744.1,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-40,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
60661,27,06/28/2020,07/04/2020,5.0,58.0,50.0,584.3,175.0,954,1763,9611.1,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-27,POINT (-87.644283 41.882786),2021-02-04,35,1676,23,1085,0.105,12,591,0.057,10354,POINT (-87.644283 41.882786),60661-20210204,13756,7792,5016,"$364,000","$107,245",1.55,0.6549024641,5103,0.07546201232000001,588,0.05864989733,457,2092,54,12,211,3963,3829,30.00 years,30.60 years,29.40 years
